:ID,:LABEL,AST_PARENT_FULL_NAME:string,AST_PARENT_TYPE:string,CODE:string,COLUMN_NUMBER:int,COLUMN_NUMBER_END:int,FILENAME:string,FULL_NAME:string,HASH,IS_EXTERNAL:boolean,LINE_NUMBER:int,LINE_NUMBER_END:int,NAME:string,OFFSET,OFFSET_END,ORDER:int,SIGNATURE:string
111669153028,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.String:<indexAccess>:Hs,,true,,,Hs,,,0,
111669153029,METHOD,fresh.js::program,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:C,,true,,,C,,,0,
111669153030,METHOD,ObjectConstructor,TYPE_DECL,<empty>,,,<empty>,ObjectConstructor:B(E),,true,,,B(E),,,0,
111669153031,METHOD,__ecma.Number,TYPE_DECL,<empty>,,,<empty>,__ecma.Number:u(o),,true,,,u(o),,,0,
111669153032,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.String:<member>(instance):<member>(exports):u(o),,true,,,u(o),,,0,
111669153033,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,parseInt:<returnValue>:replace:<returnValue>:<member>(instance):<member>(exports):u(o),,true,,,u(o),,,0,
111669153034,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Array:<member>(instance):<member>(exports):u(o),,true,,,u(o),,,0,
111669153035,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,Location:<member>(protocol):splice:<returnValue>:<member>(instance):<member>(exports):u(o),,true,,,u(o),,,0,
111669153036,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,Location:<member>(protocol):replace:<returnValue>:<member>(instance):<member>(exports):u(o),,true,,,u(o),,,0,
111669153037,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Array:replace:<returnValue>:<member>(instance):<member>(exports):u(o),,true,,,u(o),,,0,
111669153038,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.String:splice:<returnValue>:<member>(instance):<member>(exports):u(o),,true,,,u(o),,,0,
111669153039,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.String:replace:<returnValue>:<member>(instance):<member>(exports):u(o),,true,,,u(o),,,0,
111669153040,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Array:replace:<returnValue>:splice:<returnValue>:<member>(instance):<member>(exports):u(o),,true,,,u(o),,,0,
111669153041,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Date:e(t.Q),,true,,,e(t.Q),,,0,
111669153042,METHOD,fresh.js::program,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:Jt,,true,,,Jt,,,0,
111669153043,METHOD,fresh.js::program,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:qt,,true,,,qt,,,0,
111669153044,METHOD,__ecma.Boolean,TYPE_DECL,<empty>,,,<empty>,__ecma.Boolean:x(345),,true,,,x(345),,,0,
111669153045,METHOD,__ecma.Number,TYPE_DECL,<empty>,,,<empty>,__ecma.Number:x(345),,true,,,x(345),,,0,
111669153046,METHOD,Document,TYPE_DECL,<empty>,,,<empty>,Document:x(345),,true,,,x(345),,,0,
111669153047,METHOD,__ecma.Array,TYPE_DECL,<empty>,,,<empty>,__ecma.Array:x(345),,true,,,x(345),,,0,
111669153048,METHOD,fresh.js::program:<lambda>0:Xd,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Xd:x(345),,true,,,x(345),,,0,
111669153049,METHOD,fresh.js::program:<lambda>0:Uf,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:x(345),,true,,,x(345),,,0,
111669153050,METHOD,HTMLSpanElement,TYPE_DECL,<empty>,,,<empty>,HTMLSpanElement:x(345),,true,,,x(345),,,0,
111669153051,METHOD,fresh.js::program:<lambda>0:Kv,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Kv:x(345),,true,,,x(345),,,0,
111669153052,METHOD,fresh.js::program:<lambda>0:Jl,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Jl:x(345),,true,,,x(345),,,0,
111669153053,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:x(345),,true,,,x(345),,,0,
111669153054,METHOD,fresh.js::program:<lambda>0:f,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:f:x(345),,true,,,x(345),,,0,
111669153055,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.FileReader:x(345),,true,,,x(345),,,0,
111669153056,METHOD,PropertyDescriptor,TYPE_DECL,<empty>,,,<empty>,PropertyDescriptor:x(345),,true,,,x(345),,,0,
111669153057,METHOD,fresh.js::program:<lambda>0:Xd,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Xd:x(s),,true,,,x(s),,,0,
111669153058,METHOD,Window & globalThis,TYPE_DECL,<empty>,,,<empty>,Window & globalThis:x(s),,true,,,x(s),,,0,
111669153059,METHOD,fresh.js::program:<lambda>0:l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:l:x(s),,true,,,x(s),,,0,
111669153060,METHOD,__ecma.String,TYPE_DECL,<empty>,,,<empty>,__ecma.String:x(s),,true,,,x(s),,,0,
111669153061,METHOD,__ecma.Array,TYPE_DECL,<empty>,,,<empty>,__ecma.Array:x(s),,true,,,x(s),,,0,
111669153062,METHOD,fresh.js::program:<lambda>0:Uf,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:x(s),,true,,,x(s),,,0,
111669153063,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,{ Events: ANY; ClientUuid: ANY; setChallenge: (t: ANY) => ANY; }:x(s),,true,,,x(s),,,0,
111669153064,METHOD,void,TYPE_DECL,<empty>,,,<empty>,void:x(s),,true,,,x(s),,,0,
111669153065,METHOD,fresh.js::program:<lambda>0:_l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:_l:x(s),,true,,,x(s),,,0,
111669153066,METHOD,__ecma.Number,TYPE_DECL,<empty>,,,<empty>,__ecma.Number:x(s),,true,,,x(s),,,0,
111669153067,METHOD,PropertyDescriptor,TYPE_DECL,<empty>,,,<empty>,PropertyDescriptor:x(s),,true,,,x(s),,,0,
111669153068,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:x(s),,true,,,x(s),,,0,
111669153069,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.FileReader:x(s),,true,,,x(s),,,0,
111669153070,METHOD,__ecma.Boolean,TYPE_DECL,<empty>,,,<empty>,__ecma.Boolean:x(s),,true,,,x(s),,,0,
111669153071,METHOD,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361:x(s),,true,,,x(s),,,0,
111669153072,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.XMLHttpRequest:x(s),,true,,,x(s),,,0,
111669153073,METHOD,HTMLSpanElement,TYPE_DECL,<empty>,,,<empty>,HTMLSpanElement:x(s),,true,,,x(s),,,0,
111669153074,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,(t: ANY) => ANY:x(d),,true,,,x(d),,,0,
111669153075,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:x(d),,true,,,x(d),,,0,
111669153076,METHOD,__ecma.Number,TYPE_DECL,<empty>,,,<empty>,__ecma.Number:x(d),,true,,,x(d),,,0,
111669153077,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,"(t: ANY, e: ANY) => __ecma.String:x(d)",,true,,,x(d),,,0,
111669153078,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,"(t: ANY, e: ANY) => __ecma.String:<indexAccess>:x(d)",,true,,,x(d),,,0,
111669153079,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,HTMLSpanElement:x(345):<returnValue>:<indexAccess>:x(d),,true,,,x(d),,,0,
111669153080,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Array:charAt:<returnValue>:<indexAccess>:x(d),,true,,,x(d),,,0,
111669153081,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,fresh.js::program:<lambda>0:<lambda>378:<returnValue>:x(d),,true,,,x(d),,,0,
111669153082,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,fresh.js::program:<lambda>0:dh:<indexAccess>:x(d),,true,,,x(d),,,0,
111669153083,METHOD,fresh.js::program:<lambda>0:dh,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:dh:x(d),,true,,,x(d),,,0,
111669153084,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Worker:x(S),,true,,,x(S),,,0,
111669153085,METHOD,__ecma.Array,TYPE_DECL,<empty>,,,<empty>,__ecma.Array:x(S),,true,,,x(S),,,0,
111669153086,METHOD,fresh.js::program:<lambda>0:f,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:f:x(S),,true,,,x(S),,,0,
111669153087,METHOD,fresh.js::program:<lambda>0:i,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:i:x(S),,true,,,x(S),,,0,
111669153088,METHOD,__ecma.Number,TYPE_DECL,<empty>,,,<empty>,__ecma.Number:x(S),,true,,,x(S),,,0,
111669153089,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.XMLHttpRequest:x(S),,true,,,x(S),,,0,
111669153090,METHOD,__ecma.String,TYPE_DECL,<empty>,,,<empty>,__ecma.String:x(S),,true,,,x(S),,,0,
111669153091,METHOD,fresh.js::program:<lambda>0:Jl,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Jl:x(S),,true,,,x(S),,,0,
111669153092,METHOD,__ecma.Null,TYPE_DECL,<empty>,,,<empty>,__ecma.Null:x(S),,true,,,x(S),,,0,
111669153093,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:x(S),,true,,,x(S),,,0,
111669153094,METHOD,fresh.js::program:<lambda>0:Uf,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:x(S),,true,,,x(S),,,0,
111669153095,METHOD,__ecma.Boolean,TYPE_DECL,<empty>,,,<empty>,__ecma.Boolean:x(S),,true,,,x(S),,,0,
111669153096,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,{ Events: ANY; ClientUuid: ANY; setChallenge: (t: ANY) => ANY; }:I(x),,true,,,I(x),,,0,
111669153097,METHOD,fresh.js::program:<lambda>0:l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:l:I(x),,true,,,I(x),,,0,
111669153098,METHOD,Window & globalThis,TYPE_DECL,<empty>,,,<empty>,Window & globalThis:I(x),,true,,,I(x),,,0,
111669153099,METHOD,fresh.js::program:<lambda>0:_l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:_l:I(x),,true,,,I(x),,,0,
111669153100,METHOD,__ecma.Array,TYPE_DECL,<empty>,,,<empty>,__ecma.Array:I(x),,true,,,I(x),,,0,
111669153101,METHOD,__ecma.Number,TYPE_DECL,<empty>,,,<empty>,__ecma.Number:I(x),,true,,,I(x),,,0,
111669153102,METHOD,__ecma.String,TYPE_DECL,<empty>,,,<empty>,__ecma.String:I(x),,true,,,I(x),,,0,
111669153103,METHOD,fresh.js::program:<lambda>0:Uf,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:I(x),,true,,,I(x),,,0,
111669153104,METHOD,void,TYPE_DECL,<empty>,,,<empty>,void:I(x),,true,,,I(x),,,0,
111669153105,METHOD,fresh.js::program:<lambda>0:Xd,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Xd:I(x),,true,,,I(x),,,0,
111669153106,METHOD,PropertyDescriptor,TYPE_DECL,<empty>,,,<empty>,PropertyDescriptor:I(x),,true,,,I(x),,,0,
111669153107,METHOD,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361:I(x),,true,,,I(x),,,0,
111669153108,METHOD,HTMLSpanElement,TYPE_DECL,<empty>,,,<empty>,HTMLSpanElement:I(x),,true,,,I(x),,,0,
111669153109,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.XMLHttpRequest:I(x),,true,,,I(x),,,0,
111669153110,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:I(x),,true,,,I(x),,,0,
111669153111,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.FileReader:I(x),,true,,,I(x),,,0,
111669153112,METHOD,__ecma.Boolean,TYPE_DECL,<empty>,,,<empty>,__ecma.Boolean:I(x),,true,,,I(x),,,0,
111669153113,METHOD,__ecma.String,TYPE_DECL,<empty>,,,<empty>,__ecma.String:I(B),,true,,,I(B),,,0,
111669153114,METHOD,Document,TYPE_DECL,<empty>,,,<empty>,Document:I(B),,true,,,I(B),,,0,
111669153115,METHOD,__ecma.Array,TYPE_DECL,<empty>,,,<empty>,__ecma.Array:I(B),,true,,,I(B),,,0,
111669153116,METHOD,__ecma.Boolean,TYPE_DECL,<empty>,,,<empty>,__ecma.Boolean:I(B),,true,,,I(B),,,0,
111669153117,METHOD,void,TYPE_DECL,<empty>,,,<empty>,void:I(B),,true,,,I(B),,,0,
111669153118,METHOD,fresh.js::program:<lambda>0:dh,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:dh:I(B),,true,,,I(B),,,0,
111669153119,METHOD,__ecma.Number,TYPE_DECL,<empty>,,,<empty>,__ecma.Number:I(B),,true,,,I(B),,,0,
111669153120,METHOD,fresh.js::program:<lambda>0:oh,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:oh:I(B),,true,,,I(B),,,0,
111669153121,METHOD,fresh.js::program:<lambda>0:Uf,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:I(B),,true,,,I(B),,,0,
111669153122,METHOD,fresh.js::program:<lambda>0:Jl,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Jl:I(B),,true,,,I(B),,,0,
111669153123,METHOD,fresh.js::program:<lambda>0:Xd,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Xd:I(B),,true,,,I(B),,,0,
111669153124,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.FileReader:I(B),,true,,,I(B),,,0,
111669153125,METHOD,PropertyDescriptor,TYPE_DECL,<empty>,,,<empty>,PropertyDescriptor:I(B),,true,,,I(B),,,0,
111669153126,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:I(B),,true,,,I(B),,,0,
111669153127,METHOD,HTMLSpanElement,TYPE_DECL,<empty>,,,<empty>,HTMLSpanElement:I(B),,true,,,I(B),,,0,
111669153128,METHOD,fresh.js::program:<lambda>0:Kv,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Kv:I(B),,true,,,I(B),,,0,
111669153129,METHOD,fresh.js::program:<lambda>0:Xd,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Xd:e(t.B),,true,,,e(t.B),,,0,
111669153130,METHOD,fresh.js::program:<lambda>0:_l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:_l:e(t.B),,true,,,e(t.B),,,0,
111669153131,METHOD,Window & globalThis,TYPE_DECL,<empty>,,,<empty>,Window & globalThis:e(t.B),,true,,,e(t.B),,,0,
111669153132,METHOD,fresh.js::program:<lambda>0:l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:l:e(t.B),,true,,,e(t.B),,,0,
111669153133,METHOD,void,TYPE_DECL,<empty>,,,<empty>,void:e(t.B),,true,,,e(t.B),,,0,
111669153134,METHOD,__ecma.Number,TYPE_DECL,<empty>,,,<empty>,__ecma.Number:e(t.B),,true,,,e(t.B),,,0,
111669153135,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,{ Events: ANY; ClientUuid: ANY; setChallenge: (t: ANY) => ANY; }:e(t.B),,true,,,e(t.B),,,0,
111669153136,METHOD,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361:e(t.B),,true,,,e(t.B),,,0,
111669153137,METHOD,Worker,TYPE_DECL,<empty>,,,<empty>,Worker:terminate,,true,,,terminate,,,0,
111669153138,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,"{ new (scriptURL: __ecma.String | URL, options?: WorkerOptions): Worker; prototype: Worker; }:terminate",,true,,,terminate,,,0,
111669153139,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,"{ new (scriptURL: __ecma:String | URL, options?: WorkerOptions): Worker; prototype: Worker; }:terminate",,true,,,terminate,,,0,
111669153140,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Null:<member>(mimeTypes):hasOwnProperty,,true,,,hasOwnProperty,,,0,
111669153141,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,Navigator:<member>(mimeTypes):hasOwnProperty,,true,,,hasOwnProperty,,,0,
111669153142,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.String:<member>(mimeTypes):hasOwnProperty,,true,,,hasOwnProperty,,,0,
111669153143,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,PropertyDescriptor:r(e.Y):<returnValue>:<member>(mimeTypes):hasOwnProperty,,true,,,hasOwnProperty,,,0,
111669153144,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Number:<member>(mimeTypes):hasOwnProperty,,true,,,hasOwnProperty,,,0,
111669153145,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Array:replace:<returnValue>:<member>(mimeTypes):hasOwnProperty,,true,,,hasOwnProperty,,,0,
111669153146,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.FileReader:r(e.Y):<returnValue>:<member>(mimeTypes):hasOwnProperty,,true,,,hasOwnProperty,,,0,
111669153147,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Array:<member>(mimeTypes):hasOwnProperty,,true,,,hasOwnProperty,,,0,
111669153148,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,fresh.js::program:<lambda>0:f:r(e.Y):<returnValue>:<member>(mimeTypes):hasOwnProperty,,true,,,hasOwnProperty,,,0,
111669153149,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Number:f(c):<returnValue>:<member>(mimeTypes):hasOwnProperty,,true,,,hasOwnProperty,,,0,
111669153150,METHOD,fresh.js::program:<lambda>0:l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:l:Wt(f),,true,,,Wt(f),,,0,
111669153151,METHOD,fresh.js::program:<lambda>0:_l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:_l:Wt(f),,true,,,Wt(f),,,0,
111669153152,METHOD,__ecma.String,TYPE_DECL,<empty>,,,<empty>,__ecma.String:Wt(f),,true,,,Wt(f),,,0,
111669153153,METHOD,__ecma.Array,TYPE_DECL,<empty>,,,<empty>,__ecma.Array:Wt(f),,true,,,Wt(f),,,0,
111669153154,METHOD,Window & globalThis,TYPE_DECL,<empty>,,,<empty>,Window & globalThis:Wt(f),,true,,,Wt(f),,,0,
111669153155,METHOD,void,TYPE_DECL,<empty>,,,<empty>,void:Wt(f),,true,,,Wt(f),,,0,
111669153156,METHOD,__ecma.Number,TYPE_DECL,<empty>,,,<empty>,__ecma.Number:Wt(f),,true,,,Wt(f),,,0,
111669153157,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,{ Events: ANY; ClientUuid: ANY; setChallenge: (t: ANY) => ANY; }:Wt(f),,true,,,Wt(f),,,0,
111669153158,METHOD,fresh.js::program:<lambda>0:Uf,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:Wt(f),,true,,,Wt(f),,,0,
111669153159,METHOD,fresh.js::program:<lambda>0:Xd,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Xd:Wt(f),,true,,,Wt(f),,,0,
111669153160,METHOD,__ecma.Boolean,TYPE_DECL,<empty>,,,<empty>,__ecma.Boolean:Wt(f),,true,,,Wt(f),,,0,
111669153161,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.XMLHttpRequest:Wt(f),,true,,,Wt(f),,,0,
111669153162,METHOD,HTMLSpanElement,TYPE_DECL,<empty>,,,<empty>,HTMLSpanElement:Wt(f),,true,,,Wt(f),,,0,
111669153163,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:Wt(f),,true,,,Wt(f),,,0,
111669153164,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.FileReader:Wt(f),,true,,,Wt(f),,,0,
111669153165,METHOD,PropertyDescriptor,TYPE_DECL,<empty>,,,<empty>,PropertyDescriptor:Wt(f),,true,,,Wt(f),,,0,
111669153166,METHOD,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361:Wt(f),,true,,,Wt(f),,,0,
111669153167,METHOD,void,TYPE_DECL,<empty>,,,<empty>,void:Wt(W),,true,,,Wt(W),,,0,
111669153168,METHOD,__ecma.Array,TYPE_DECL,<empty>,,,<empty>,__ecma.Array:Wt(W),,true,,,Wt(W),,,0,
111669153169,METHOD,__ecma.String,TYPE_DECL,<empty>,,,<empty>,__ecma.String:Wt(W),,true,,,Wt(W),,,0,
111669153170,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,{ Events: ANY; ClientUuid: ANY; setChallenge: (t: ANY) => ANY; }:Wt(W),,true,,,Wt(W),,,0,
111669153171,METHOD,__ecma.Number,TYPE_DECL,<empty>,,,<empty>,__ecma.Number:Wt(W),,true,,,Wt(W),,,0,
111669153172,METHOD,fresh.js::program:<lambda>0:Xd,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Xd:Wt(W),,true,,,Wt(W),,,0,
111669153173,METHOD,fresh.js::program:<lambda>0:_l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:_l:Wt(W),,true,,,Wt(W),,,0,
111669153174,METHOD,fresh.js::program:<lambda>0:l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:l:Wt(W),,true,,,Wt(W),,,0,
111669153175,METHOD,fresh.js::program:<lambda>0:Uf,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:Wt(W),,true,,,Wt(W),,,0,
111669153176,METHOD,Window & globalThis,TYPE_DECL,<empty>,,,<empty>,Window & globalThis:Wt(W),,true,,,Wt(W),,,0,
111669153177,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.XMLHttpRequest:Wt(W),,true,,,Wt(W),,,0,
111669153178,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.FileReader:Wt(W),,true,,,Wt(W),,,0,
111669153179,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:Wt(W),,true,,,Wt(W),,,0,
111669153180,METHOD,PropertyDescriptor,TYPE_DECL,<empty>,,,<empty>,PropertyDescriptor:Wt(W),,true,,,Wt(W),,,0,
111669153181,METHOD,__ecma.Boolean,TYPE_DECL,<empty>,,,<empty>,__ecma.Boolean:Wt(W),,true,,,Wt(W),,,0,
111669153182,METHOD,HTMLSpanElement,TYPE_DECL,<empty>,,,<empty>,HTMLSpanElement:Wt(W),,true,,,Wt(W),,,0,
111669153183,METHOD,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361:Wt(W),,true,,,Wt(W),,,0,
111669153184,METHOD,fresh.js::program:<lambda>0:Uf,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:Wt(K),,true,,,Wt(K),,,0,
111669153185,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,{ Events: ANY; ClientUuid: ANY; setChallenge: (t: ANY) => ANY; }:Wt(K),,true,,,Wt(K),,,0,
111669153186,METHOD,Window & globalThis,TYPE_DECL,<empty>,,,<empty>,Window & globalThis:Wt(K),,true,,,Wt(K),,,0,
111669153187,METHOD,__ecma.Array,TYPE_DECL,<empty>,,,<empty>,__ecma.Array:Wt(K),,true,,,Wt(K),,,0,
111669153188,METHOD,fresh.js::program:<lambda>0:l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:l:Wt(K),,true,,,Wt(K),,,0,
111669153189,METHOD,void,TYPE_DECL,<empty>,,,<empty>,void:Wt(K),,true,,,Wt(K),,,0,
111669153190,METHOD,fresh.js::program:<lambda>0:_l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:_l:Wt(K),,true,,,Wt(K),,,0,
111669153191,METHOD,__ecma.Number,TYPE_DECL,<empty>,,,<empty>,__ecma.Number:Wt(K),,true,,,Wt(K),,,0,
111669153192,METHOD,__ecma.String,TYPE_DECL,<empty>,,,<empty>,__ecma.String:Wt(K),,true,,,Wt(K),,,0,
111669153193,METHOD,fresh.js::program:<lambda>0:Xd,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Xd:Wt(K),,true,,,Wt(K),,,0,
111669153194,METHOD,__ecma.Boolean,TYPE_DECL,<empty>,,,<empty>,__ecma.Boolean:Wt(K),,true,,,Wt(K),,,0,
111669153195,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.FileReader:Wt(K),,true,,,Wt(K),,,0,
111669153196,METHOD,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361:Wt(K),,true,,,Wt(K),,,0,
111669153197,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:Wt(K),,true,,,Wt(K),,,0,
